"","lon","lat"
"1100",-122.2913078,37.8271784
"1101",NA,NA
"1102",NA,NA
"1103",-99.9018131,31.9685988
"1104",NA,NA
"1105",NA,NA
"1106",NA,NA
"1107",-71.0588801,42.3600825
"1108",139.7319925,35.7090259
"1109",-80.256595,26.1669711
"1110",-114.0708459,51.0486151
"1111",-94.5785667,39.0997265
"1112",NA,NA
"1113",-106.7636538,32.3199396
"1114",NA,NA
"1115",NA,NA
"1116",-95.712891,37.09024
"1117",-119.7967147,36.8349388
"1118",-122.3320708,47.6062095
"1119",-82.2223774,41.3978217
"1120",NA,NA
"1121",NA,NA
"1122",-90.1994042,38.6270025
